id,title,url,fetch_date,price
764331651,2 pokojowe mieszkanie w centrum Wrocławia - świeżo wyremontowane,https://www.olx.pl/d/oferta/2-pokojowe-mieszkanie-w-centrum-wroclawia-swiezo-wyremontowane-CID3-IDPJ3zR.html#cf140a7dec,"07/09/2022, 14:53:28",2900
678399197,Mieszkanie dwupokojowe na Tarnogaju- świetna komunikacja,https://www.olx.pl/d/oferta/mieszkanie-dwupokojowe-na-tarnogaju-swietna-komunikacja-CID3-IDJUuCx.html#cf140a7dec,"07/09/2022, 14:53:28",2500
767782423,"Wynajmę mieszkanie,  2 pokoje, Dorzecze Legnickiej,  Malopanewska.",https://www.olx.pl/d/oferta/wynajme-mieszkanie-2-pokoje-dorzecze-legnickiej-malopanewska-CID3-IDPXxht.html#cf140a7dec,"07/09/2022, 15:46:42",2900
767792137,Do wynajęcia mieszkanie 2 pokojowe na ul. Kokosowej we Wrocławiu,https://www.olx.pl/d/oferta/do-wynajecia-mieszkanie-2-pokojowe-na-ul-kokosowej-we-wroclawiu-CID3-IDPXzO9.html#cf140a7dec,"07/09/2022, 17:07:28",2600
767804343,"Sympatyczne mieszkanie 2 pokojowe, świetna lokalizacja.",https://www.olx.pl/d/oferta/sympatyczne-mieszkanie-2-pokojowe-swietna-lokalizacja-CID3-IDPXCZ1.html#cf140a7dec,"07/09/2022, 17:54:36",2300
767809703,Wynajmę dwupokojowe mieszkanie na Psim Polu,https://www.olx.pl/d/oferta/wynajme-dwupokojowe-mieszkanie-na-psim-polu-CID3-IDPXEnt.html#cf140a7dec,"07/09/2022, 18:13:38",2200
656409998,Wynajmę mieszkanie,https://www.olx.pl/d/oferta/wynajme-mieszkanie-CID3-IDIqee2.html#cf140a7dec,"07/10/2022, 08:46:55",2500
762125174,Mieszkanie 37 m2 - 2 pokoje Stabłowice mieszkanie na wynajem Wrocław,https://www.olx.pl/d/oferta/mieszkanie-37-m2-2-pokoje-stablowice-mieszkanie-na-wynajem-wroclaw-CID3-IDPzNzv.html#cf140a7dec,"07/10/2022, 08:46:55",2500
767836320,Wynajmę mieszkanie od 1.08.22 r,https://www.olx.pl/d/oferta/wynajme-mieszkanie-od-1-08-22-r-CID3-IDPXLiM.html#cf140a7dec,"07/10/2022, 08:46:55",2650
598361818,Zwycięska mieszkanie 50 m2,https://www.olx.pl/d/oferta/zwycieska-mieszkanie-50-m2-CID3-IDEuFf4.html#cf140a7dec,"07/10/2022, 08:46:55",3000
